generation,string,error,chain
8,RYRYGBBGRGYRYR,0.285714286,D
8,RYGYBYBYBGR,0.363636364,D
8,RGYRYBRYBRGR,0.25,D
8,RGRYRBRGYBRGYBRYRYBGRR,0.454545455,D
8,GBYRBYGYRBYGR,0.538461538,D
8,GYBGYBRRRBRGR,0.307692308,D
8,RGYRGYRBRYR,0.090909091,D
8,GRBGRBRYRYRBGGR,0.266666667,D
8,RYGBBRYGRYGBR,0.307692308,D
8,RBRBRBYBYGRR,0.25,D
9,RYRYGBGBRGY,0,D
9,RYRYRBRBRGBYBR,0.285714286,D
9,RGYRGYRYGBGBRY,0.214285714,D
9,GRBRGRBYRBG,0.363636364,D
9,YBRRYBRG,0,D
9,RGYRBRBRGYR,0.090909091,D
9,GRYBRGYBGRBY,0.5,D
9,RYBRYBBYBYG,0.333333333,D
9,RYGBRYY,0,D
9,RRYYBGRGB,0.222222222,D
9,YGRYRGBB,0.666666667,D
9,GBYGBYRYGB,0.1,D
9,RYGBRGYBRY,0.6,D
9,RBRGBYRBGB,0.363636364,D
9,RYGRYGRGBGBRYGR,0.4,D
9,RGRYRBGRGR,0.3,D
9,RYGBYRGGB,0.5,D
9,RYRYBGBR,0.111111111,D
9,RGRGGYBRGRR,0.272727273,D
9,RYBRYBGBGRYBR,0.153846154,D
9,RGBRGBRGYYRGBR,0.2,D
9,GYBGYYBBRYR,0.166666667,D
9,RGYRYRGYB,0.181818182,D
9,RYRGYGYBRG,0.4,D
9,RRGYBRGYBRRYYRRYYGGBB,0.130434783,D
9,YBRYGYBYBR,0,D
9,YGRBYRGBYRGB,0.166666667,D
9,RYBRYBGRY,0.222222222,D
9,BYGBYGBYBRB,0.090909091,D
9,RGYYYBRG,0.333333333,D
9,RYGBRBYGRYGB,0.25,D
9,GYBGYBRYRYGBG,0.214285714,D
9,RYRYBGBRGYRYRBG,0.133333333,D
9,RBYRBGRY,0.111111111,D
9,RYGRRYGRBG,0.2,D
9,RGYBGBGBRYRYR,0.235294118,D
9,RGYRYRGYBRGRG,0.230769231,D
9,RGYRGYRGBGBRGYR,0.4,D
9,RGYBRGYBRGRYBY,0,D
9,RBYGGBBRBY,0,D
9,YRBYRBGGBBRBY,0.230769231,D
9,RBYYGGYYRRBY,0.166666667,D
9,YRGBYRGBR,0,D
9,RYGYBRRYGYB,0.363636364,D
9,GRBGRYBGRGG,0.307692308,D
9,RGYBRGYBGGBBRYYBRG,0.111111111,D
9,RGYBRGYBYBYG,0,D
9,RYBRYBRBBGG,0.272727273,D
9,RYRYGBGBRYRGB,0.076923077,D
9,RGRGRBRBRGYRGR,0.066666667,D
9,RYRYGBGGRY,0.2,D
9,RYGYYBYBRYG,0.272727273,D
9,RGYRYBRYGB,0.181818182,D
9,GYRGYBRGBRGYRRY,0.533333333,D
9,GRBGBYRGRB,0,D
9,GYBGYBRRB,0.1,D
9,RGYRGYRBRY,0.2,D
9,GRBGRBRYRYGRB,0,D
9,RYGBBRYBGRY,0,D
9,RBRBYBYBGR,0,D
10,RYRYGBGBRGY,NA,D
10,RYRYRBRGRBGR,NA,D
10,RGYRGYRBGYGBRG,NA,D
10,GRBGRBRGYRG,NA,D
10,YBRRYBRG,NA,D
10,RGYRBRBRGY,NA,D
10,GBRYGYBRGBRY,NA,D
10,RYBRYYBBGRYB,NA,D
10,RYGBRYY,NA,D
10,RRYYBGRY,NA,D
10,YRGYRBRYG,NA,D
10,GBYGBYRYG,NA,D
10,RYBYRYGB,NA,D
10,RBRGRYBRBRG,NA,D
10,RYGRYGBRYRG,NA,D
10,RGRYRGRBRG,NA,D
10,RYBGRGYBGR,NA,D
10,RYRYBGBGR,NA,D
10,RGRGYBRRGR,NA,D
10,RYBRYBGGRYB,NA,D
10,RGBRGBRYYRGBRGB,NA,D
10,GYBGYYBBRYBG,NA,D
10,RGYRYRGYBGR,NA,D
10,RYGRYGBR,NA,D
10,RRGYBRGYBRRYYRRYYGGBRGY,NA,D
10,YBRYGYBYBR,NA,D
10,YBRGYRGBYRGB,NA,D
10,RYBRYBRGY,NA,D
10,BYGBYGBYBR,NA,D
10,RGYYYRBGY,NA,D
10,RYGBRGRYGBR,NA,D
10,GYBGYBYRYRGYBG,NA,D
10,RYRYGBGBRGRYRBG,NA,D
10,RBYRBGRYG,NA,D
10,RYGRRBGRYG,NA,D
10,RGYRGBGBGBRYRYRYG,NA,D
10,RGYRGRGYBRG,NA,D
10,RGBRGBRYRGYRGBR,NA,D
10,RGYBRGYBRGRYBY,NA,D
10,RBYGGBBRBY,NA,D
10,YRBYRBGBGRGY,NA,D
10,RBYYGGYYRBG,NA,D
10,YRGBYRGBR,NA,D
10,RYGRBGRYGG,NA,D
10,GRBGRYGRGRBRG,NA,D
10,RGYBRGYBGGBBRYBG,NA,D
10,RGYBRGYBYBYG,NA,D
10,RYBRYBRGGB,NA,D
10,RYRYGBGBRYGB,NA,D
10,RGRGRBRBRGYRGRG,NA,D
10,RYRYGBGGB,NA,D
10,RYGYYRGBRG,NA,D
10,RGYRYBRYGYR,NA,D
10,BGYBGYRGYBRBGY,NA,D
10,GRBGBYRGRB,NA,D
10,GYBGYBRRBG,NA,D
10,RGYRGYBGRY,NA,D
10,GRBGRBRYRYGRB,NA,D
10,RYGBBRYBGRY,NA,D
10,RBRBYBYBGR,NA,D
0,YYGRRBRYBGGB,0.5,E
0,BGBBGYRGRYYR,0.461538462,E
0,BRYRYBYGGBGR,0.416666667,E
0,YBBRRYYBGRGG,0.461538462,E
0,BBYRYRGGYGBR,0.416666667,E
0,YRRBGRBYBGGY,0.5,E
0,GYBRBGYYRBGR,0.333333333,E
0,GGBBGYYBYRRR,0.285714286,E
0,YYGRRRGYBBBG,0.357142857,E
0,RRRYBGBGGYYB,0.357142857,E
0,BYBBGYRRYGGR,0.5,E
0,YGRYRGBYGBRB,0.307692308,E
0,GGRBYRGBRYYB,0.166666667,E
0,YYGGYRBGRBBR,0.307692308,E
0,BRYGYRBGRBYG,0.4375,E
0,YRYYGGBBRGBR,0.25,E
0,GYRBBRBYRGGY,0.5,E
0,YGGYBRBYGRBR,0.461538462,E
0,YRYRBBBGYGRG,0.384615385,E
0,BYGYGGBBYRRR,0.461538462,E
0,YBBRRGYBGGYR,0.428571429,E
0,RGBYYGRGBBRY,0.5,E
0,RRBBYGGRBYGY,0.25,E
0,BGGBGYRYRYBR,0.333333333,E
0,RRBBGGYBYGYR,0.416666667,E
0,GGRGYBYRBYBR,0.5,E
0,GYRGBYRGBYRB,0.416666667,E
0,BRYGRBBRYYGG,0.583333333,E
0,RYGBRRYBBYGG,0.333333333,E
0,RYRBGYBBRGGY,0.416666667,E
0,RYRBGBGYYRBG,0.166666667,E
0,GBGGYRRYRBYB,0.333333333,E
0,RRBBYBRGGYGY,0.416666667,E
0,BBYRYBRGYGRG,0.357142857,E
0,RYGBYBRBGYRG,0.5,E
0,RBRGYRGGBYBY,0.416666667,E
0,YBGBYYGRGBRR,0.5,E
0,YGYRRBYBGGBR,0.461538462,E
0,YGGYRYGRBBBR,0.416666667,E
0,BGYBRBRYYGRG,0.416666667,E
0,RGBBRGYRBYYG,0.583333333,E
0,BYRRGYBGBRYG,0.5,E
0,BRYYBGBRGGRY,0.384615385,E
0,YGYBRYRGBBRG,0.333333333,E
0,BRGBYRYGGRYB,0.4375,E
0,BGYGYRBYBGRR,0.5,E
0,GRBYRGGYBBYR,0.5,E
0,BGRBYBGGRRYY,0.416666667,E
0,BBGYRRRGGYYB,0.307692308,E
0,YYGBRRYGBBGR,0.416666667,E
0,RGYYRBGBRBYG,0.333333333,E
0,YBRYRGBGBRGY,0.461538462,E
0,GRBRYGYYGBRB,0.307692308,E
0,YRRGYGYBGBRB,0.466666667,E
0,YGRYGBGBRRBY,0.583333333,E
0,YBRRRGYBGGBY,0.5,E
0,RBGBYRBGYYGR,0.5,E
0,YBBRYBGGGRYR,0.583333333,E
0,YGRBBGRYGYRB,0.333333333,E
0,GGYRBGRBBYRY,0.583333333,E
1,YGRBYYGYRB,0.461538462,E
1,BBGBGBRRYRGRY,0.285714286,E
1,RBRBYBGBGBR,0.083333333,E
1,YYBRYBRGBGRGR,0.307692308,E
1,BYRRYBRGRGBR,0.166666667,E
1,YYRBGRYRRBGB,0.416666667,E
1,GYBRGYRYGB,0.5,E
1,GGBBGYBYRYRRGY,0.285714286,E
1,YGRYRGGYRBBBGG,0.4,E
1,RYRYBGBGGGBRBB,0.1875,E
1,BYBYGBGRYRB,0.363636364,E
1,YGRYBGBGBRBRB,0.307692308,E
1,GGRBYRGRBRYB,0.214285714,E
1,YYGGRGRBRBRBR,0.230769231,E
1,BRBYGRBYGBGRYGYB,0.375,E
1,YRYYGGBGRYR,0.5,E
1,GYBRBRYYBG,0.5,E
1,YYGYBRYRBGBYR,0.384615385,E
1,YRYRBBGBRGRYR,0.357142857,E
1,BYGYBYGYBBGYR,0.384615385,E
1,YBYRRBGBRGYRYG,0.5,E
1,RGBYRGYRYBGB,0.416666667,E
1,RRBYGRBYYGY,0.454545455,E
1,BGBGRYRYYBRG,0.333333333,E
1,RRGGBBYBYGBR,0.25,E
1,GGRYRBGBBRYB,0.5,E
1,GYRYBRBGBR,0.5,E
1,RBYGRBRRBGBR,0.333333333,E
1,RYGBRRYYRGB,0.272727273,E
1,RYRBGRGBYR,0.5,E
1,RYRBGBGRYRB,0.272727273,E
1,BGBGBYRYRBRB,0.25,E
1,RRBYBYGGBRYR,0.214285714,E
1,BBRBYRYBBGGRGB,0.25,E
1,RYRGBGGRGBGR,0.416666667,E
1,RBRYRGYRYRB,0.363636364,E
1,YYBGBYRYRG,0.25,E
1,YGYRGBRBRYGRG,0.461538462,E
1,YYGRYRBRBRR,0.363636364,E
1,BGYRYBGYRG,0.4,E
1,RRGGBGRYYRGB,0.416666667,E
1,BBYRYBGGBYRG,0.416666667,E
1,BRYRYBGRGRYRR,0.352941176,E
1,YGYBRBRBRGRG,0.416666667,E
1,BRBRRGBGRYRYYGRY,0.5,E
1,BGBGRYRYGB,0.2,E
1,GRBYGRBYGY,0.3,E
1,BGRBYRYGRB,0.363636364,E
1,BBGBYRYRGRYRB,0.4375,E
1,YYGBYRYRGB,0.6,E
1,RGYRBGBRGYYR,0.357142857,E
1,YRGBRGRBGRBRY,0.384615385,E
1,GRBRGYGYGRBRR,0.285714286,E
1,RRYRGYGRGBGRGBR,0.4,E
1,YGYRBRGYR,0.3,E
1,YYBBRGRBGBGB,0.307692308,E
1,RBRBGYGRBY,0.333333333,E
1,YYBGBRYRBGBR,0.428571429,E
1,YGRBGGBGRYRB,0.5,E
1,GYGRYRBRYGRG,0.416666667,E
2,YGRGRGYYGRBRG,0.307692308,E
2,BGBGBRRYRYRGRG,0.142857143,E
2,RBRBYBGBGBYR,0.333333333,E
2,YRBRYRYBRGRGR,0.230769231,E
2,BYRYBRGRGR,0.2,E
2,YYGBGBRRYG,0.1,E
2,GYGBRBGYG,0.444444444,E
2,GGBBGRYRBRGY,0.333333333,E
2,YGRGYGRYRYGRBBBGGRBG,0.318181818,E
2,RYRYGBGBGGRBRBBR,0.3125,E
2,BGBYBGRBRY,0.4,E
2,YGRYRGRBRBRBR,0.2,E
2,GGRBYGRGRBRBBR,0.428571429,E
2,YYGYGRGRBRBRG,0.307692308,E
2,BRBYGYRBRGBYRY,0.571428571,E
2,YRYRYRYYGGBGBG,0.071428571,E
2,GYBGYRBRBY,0.363636364,E
2,YYGYRYRBRYGY,0.25,E
2,YRYBBRGRGRGRBR,0.357142857,E
2,GYGBYBGYGYR,0.363636364,E
2,YRYBGYGRGYG,0.25,E
2,GRGBRBGYRYG,0.363636364,E
2,RBYYGYRBYG,0.3,E
2,BGBRGRYRYR,0.4,E
2,RRGGBYBYRBGR,0.5,E
2,GGBRGYGYRBGBRR,0.357142857,E
2,GYGBRBGRYG,0.4,E
2,RYBGRBRRBGRY,0.416666667,E
2,RYGBRRGYYG,0.461538462,E
2,RYRYRBGBRY,0,E
2,RYRBRGRYRG,0.272727273,E
2,BGBGBGBYRYRBRBRY,0.25,E
2,RRBYBYBGGYRYRR,0.357142857,E
2,BBRBRYRBRGBGGRGB,0.4375,E
2,RYRYRGBGRB,0.272727273,E
2,RBRYRYGYGBR,0.090909091,E
2,YYBGBYGYRRGY,0.5,E
2,YGRYGYGBGRG,0.166666667,E
2,YYGYBGBYRR,0.3,E
2,BRBGRYGYRG,0.230769231,E
2,GGRRGBGRYYGR,0.25,E
2,BBYGYRYBYG,0.4,E
2,BRBYBRGRGRGRYRYRR,0.315789474,E
2,YGYBGYRYGRR,0.272727273,E
2,RBRGRBGYGRGYR,0.307692308,E
2,BGBGRYRYRG,0.1,E
2,GRBGRBRGYG,0.090909091,E
2,BGRBGBRYBYB,0.272727273,E
2,BGBGBGGRGYRYGYRR,0.1875,E
2,YGYBRGRYG,0.222222222,E
2,RGBGRYGRGRGYYR,0.333333333,E
2,YRYBRGRGYRG,0.307692308,E
2,GRBGBRGYGBGBRR,0.5,E
2,RYRGBGYGRGR,0.272727273,E
2,YGYGRBRGBG,0.090909091,E
2,YYBBRBRGBGRBG,0.461538462,E
2,RBRBGYGYGRYB,0.25,E
2,YYBGBGYRYRYBYG,0.571428571,E
2,YGRYBRBRYG,0.7,E
2,GYGRGYBRYRYR,0.25,E
3,YGRRGYGRBGBRG,0.388888889,E
3,BGBGBRRYRYRG,0.375,E
3,RBRBYYGRBGY,0.4,E
3,YRBYRYRBGRGR,0.4,E
3,BYRBYRGRGR,0.5,E
3,YYGBGBRRYY,0.466666667,E
3,YGYGBRGB,0.625,E
3,GGBBYGYRYRGB,0.375,E
3,YGRGYRYGBGRBGRBBBGGGRB,0.56,E
3,RYRYGBGBGRBGRRG,0.3125,E
3,BGBYRBG,0.571428571,E
3,YGRYRYGBGBRBRBR,0.375,E
3,GGRBYRYBGR,0.307692308,E
3,YYGYYRBRGRG,0.466666667,E
3,GYGBRYRGRBY,0.4375,E
3,YRYRYRYYGGBGB,0.533333333,E
3,GYBGYBGRYRY,0.421052632,E
3,YYGYRYRBGB,0.333333333,E
3,YRYRGBGBGRGR,0.375,E
3,GYGBGBYGRY,0.5625,E
3,YGYBRYGRGYGB,0.4375,E
3,GRGRBGBGYR,0.333333333,E
3,RBYYGYGB,0.333333333,E
3,GBGBRYRYRG,0.307692308,E
3,RRYYBGBGRY,0.416666667,E
3,GGBYRBYGBRR,0.466666667,E
3,GYGBGRYRGR,0.470588235,E
3,RYRBBGYRY,0.5,E
3,RYRRRYBGRRYYG,0.4375,E
3,RYRYRBGBRY,0.416666667,E
3,RYRBRYRGRBG,0.4375,E
3,BGBGBGBRYRYRBG,0.3125,E
3,RYBYBGBYRGR,0.5,E
3,BBRRYRYRBGY,0.266666667,E
3,RYRYRGBGBGR,0.375,E
3,RBRBRYGYGBR,0.388888889,E
3,YGYYBGBYRG,0.5625,E
3,YGRYGYGBRBRG,0.470588235,E
3,YYGYGBGYRB,0.4375,E
3,BRBGBRGYRGYRG,0.411764706,E
3,GGRRBGBGYGR,0.266666667,E
3,BBGYGBYRG,0.4375,E
3,RBYBRYRBYGRGRGRYRYR,0.368421053,E
3,YGYBGYRRYGB,0.466666667,E
3,RBRGRYGRYG,0.411764706,E
3,BGBGRYRYBG,0.307692308,E
3,GRBRGRBRGYG,0.411764706,E
3,BGRBGRYGY,0.4375,E
3,GBGBGBGGRGRYGYRG,0.210526316,E
3,YGYBYGRYR,0.5,E
3,YBGRBRGRYRGRGRGRYR,0.541666667,E
3,YRYRYBRRGYRGR,0.4375,E
3,GBGRRYBGY,0.571428571,E
3,RYRGBGBGR,0.4,E
3,YGYGRBRBGBG,0.5625,E
3,BBYYRBRBGRB,0.470588235,E
3,RBRBRGYGYRB,0.333333333,E
3,YYRYRBGBGBYG,0.307692308,E
3,RBYRYRGY,0.5,E
3,GYGRBYBYRY,0.444444444,E
4,YGRRYGYBYRYBYGBGYG,0.388888889,E
4,BGBGBGRYBYGRYBGY,0.125,E
4,RBRBYGBYRYBYGRY,0.4,E
4,YRYRBYRYGBYGRYG,0.333333333,E
4,BYRBYBYRBYBGBGYG,0.3125,E
4,YYGBGRYRYRRBGYG,0.466666667,E
4,YYGGRYRYBRYRYGYG,0.235294118,E
4,GGBBYGYGRBYGYBGY,0.3125,E
4,YYGGRGRGYGGYGYBBYYGRGRGYG,0.307692308,E
4,RYRYGBGBGBBRGYGR,0.6875,E
4,BGBGBYYGRYRYGY,0.25,E
4,YGRYRYGRBYGYGYRB,0.294117647,E
4,GGRBYRYBYGBYG,0.266666667,E
4,YYGRYYRYGRYBYGR,0.333333333,E
4,GGYGBYGRYBGYBGRY,0.3125,E
4,YYRRYYRRBYGRBYG,0.0625,E
4,GYBYGYBGYBGYGYRYRYR,0.157894737,E
4,YYGYBYGRYBGY,0.25,E
4,YRYRYBYGBYGRYRYG,0.3125,E
4,YGYGYBYGRGRGYBYG,0.222222222,E
4,YGBYGYBYGRYBYGBY,0.529411765,E
4,GRGRGBGBGBYGRYR,0.333333333,E
4,RBYYGYBYBYGB,0.166666667,E
4,GBGBYRYRGBBRG,0.466666667,E
4,RRYYRYGBYGBG,0.4,E
4,GGBYBYGRYRBYGRY,0.411764706,E
4,YGYGBYGRYBYBYGRYR,0.277777778,E
4,RYRYRYBYGYBYGYGY,0.25,E
4,RYRYBYGRYBYGRYRG,0.25,E
4,RRYRYBYGBYGY,0.307692308,E
4,RYBYRYBGRYGRYGRB,0.5,E
4,BGBGBGBGRYGBYGBR,0.1875,E
4,RYBYBYGYRYBYGYBY,0.4375,E
4,BBRRYRYRBYGYBYG,0.2,E
4,RYRYRYBYGRYGBYGR,0.3125,E
4,RBRBRBYGYGRBYGYGRG,0.333333333,E
4,YYGYBYGRBYGYRYBY,0.375,E
4,YRYGRYGYRYGYGYBYG,0.176470588,E
4,YYGYBYGYBYGRYRYG,0.117647059,E
4,BRBRBRGBYGYBYGRGY,0.294117647,E
4,GGRRBGBGYGRYBGY,0.466666667,E
4,BBGYBBGYBYGRYRYG,0.25,E
4,RBYBYBYRYGYRYRYRGR,0.368421053,E
4,GYRBYGBYGRYGBYG,0.466666667,E
4,RBRBGRGBYRYBGRYBG,0.411764706,E
4,BGBGRYBRGBGBG,0.615384615,E
4,GBRBRBGBGBRGYYGYG,0.470588235,E
4,BGRBGRBYGYGYRBYG,0.375,E
4,GBBGBGBGBRYGRYGYGRG,0.421052632,E
4,YGYGBYGBYGRYBGYG,0.375,E
4,YBGBYBGBYRBYRYRYBYGRYBGY,0.416666667,E
4,YRYRYGYBYGBYRYGY,0.125,E
4,GGBYRYBYGRYBYG,0.285714286,E
4,RYRYGBGBYGRYGRY,0.5,E
4,YYRYRYBYRYBYGYBY,0.25,E
4,BBYYRYBYRYBGYGYGR,0.588235294,E
4,RBRBRBGYBYGRYBG,0.588235294,E
4,YYRYRYGBYGYGR,0.266666667,E
4,RBYRBYGBGBYRGBYG,0.294117647,E
4,GGYGYRGYBYBYGRYBYR,0.333333333,E
5,YGRGYRBYGYGBYRGBGY,0.45,E
5,BGBGBGRYBYGRGYBY,0.25,E
5,RBRBRGYRYGYB,0.333333333,E
5,YRYRBYGYBYG,0.272727273,E
5,RBYRBYRBGBGBGY,0.176470588,E
5,GGYRYRGBBGYGY,0.615384615,E
5,YYGGRYRYBRGRGYBGY,0.470588235,E
5,GGBBGYRGYBYYGYBG,0.375,E
5,YYGGYGRGYBBYYBYBYRGYGRGRGY,0.5,E
5,GYBYGYRYRYGYBY,0.4,E
5,BGBGBGRYYGYRGYGY,0.375,E
5,YGYGRYGYBYRYGYRYB,0.294117647,E
5,GGRBYRBYGYBYGYY,0.4,E
5,YYGRYYGBYGRGYBYBYGRYG,0.523809524,E
5,GGYBYGRYRYGY,0.461538462,E
5,YYRRYYRRBYGRBYGR,0,E
5,GYBYGGYBGYBYRYRYR,0.411764706,E
5,YGYRYBYGYBGY,0.285714286,E
5,YRYRYBYGYRGYGY,0.357142857,E
5,YGYGYBGRGRGYGYBYGY,0.222222222,E
5,GYBYGBGYBYBYRYGYB,0.315789474,E
5,GRGRGRGBGBGRGYRGYG,0.263157895,E
5,RBYGYBYBYGY,0.166666667,E
5,RYRYGBGBGRGBBRG,0.333333333,E
5,YYRRYGYBYGBGBGY,0.333333333,E
5,GGBYGRYRGYRYGYRGY,0.333333333,E
5,GYGYBYGRGYBYGBYGRY,0.333333333,E
5,RYRYRYGYBGYBGYG,0.133333333,E
5,RYRYBYGRGBYRGYG,0.333333333,E
5,RYRYBYGYBGYBY,0.214285714,E
5,RYRYBRGYBGYBYR,0.466666667,E
5,BGBGBGBGRYGYBYGY,0.375,E
5,GYRYRYBYGYRGYGY,0.294117647,E
5,BBRRYRYRGYBGYBY,0.333333333,E
5,RYRYGBYGBYGR,0.461538462,E
5,RBRBYGYGRYGRGYGYBG,0.555555556,E
5,GYGYBYGYRYGY,0.25,E
5,YRYGRYRYGYRYBYG,0.466666667,E
5,GYGYBYGYBYGRYRYGY,0.470588235,E
5,BRBRBRGYBGYBYGYR,0.375,E
5,RRGBGBRGYGYGRGY,0.347826087,E
5,BGBGYBBYGYBYGYRG,0.315789474,E
5,RYBRBYRYBRYBYGYRYGR,0.428571429,E
5,GYGYRYGYRBYGY,0.307692308,E
5,RBRBRGYGYGRGYRYB,0.3125,E
5,YRYRBGRBGBRG,0.583333333,E
5,GBGBGRBRBGBGRBRGY,0.222222222,E
5,BGBGRBGBGRGY,0.5,E
5,GBGBGYBYRYRYGY,0.222222222,E
5,YGYGBGYBGYRYBYGY,0.318181818,E
5,YBGYBYGBGYBYRYGY,0.4375,E
5,YRYRYGYBYBYGYGY,0.333333333,E
5,GGBYRYGYBY,0.3,E
5,GBGBRYRYGBYGBYGY,0.375,E
5,YYRYRYBYGYBYG,0.375,E
5,YYBBRRYRYBRBYRGY,0.375,E
5,GBGBGBRBRBRGRGYRY,0.105263158,E
5,YRYRYGBYBYGYGYR,0.375,E
5,RBYRBYGBYGRGYBGYG,0.272727273,E
5,YRYRGYRGYBYBYRGYBY,0.5,E
6,YGYGYRBRBRYRGYBYBYGY,0.45,E
6,BGBGBGRYRGYRGBY,0.2,E
6,RBRBGYGRGY,0.2,E
6,YRYBRGYBG,0.454545455,E
6,RBYRBYRBGBGBGYRGY,0.294117647,E
6,YRBRYGYBYB,0.5,E
6,YGYRYBGBGRY,0.363636364,E
6,BYGYGRYBYYGYB,0.538461538,E
6,YYBYGYGYRGRGYBRGGY,0.611111111,E
6,GYBYRYRBRGRGYRB,0.466666667,E
6,GBGBRYGRYRYG,0.166666667,E
6,YGYBGRYRGYRGYRYB,0.5,E
6,GGRBRYYGBG,0.4,E
6,YRYBGYGYRBGY,0.333333333,E
6,GGBYBYRGYGBYG,0.384615385,E
6,YYRRYYRRBYGRBYGR,0.1875,E
6,YGYBYBYGYRYRG,0.266666667,E
6,YGRYRGYBGYGYBY,0.5,E
6,YRYRGYGBYGYG,0.25,E
6,YGYGYBYBGRGRGYGYBY,0.111111111,E
6,GBGYGBGYBYBRYRGYBYR,0.421052632,E
6,GRGRGBGBRYGYGYGRGYG,0.421052632,E
6,RBYBGYGYBYGY,0.333333333,E
6,RYRYRYGBGBGBGR,0.214285714,E
6,YYRBYGYBYRRGY,0.461538462,E
6,GGBGYBRGYRYRGYBGYRYGY,0.380952381,E
6,GYBYGRYRGYBYGRY,0.466666667,E
6,RYRYRGYBGYBYG,0.384615385,E
6,RYRYBRBYGRGYGYB,0.4,E
6,RYRYBYBGYGYBRY,0.285714286,E
6,GBGYBRGRGYGYGYR,0.266666667,E
6,GBGBGRGYRYGBGB,0.642857143,E
6,GYRYRYBGBGYBRYRGY,0.588235294,E
6,BBRRYRGYGRYB,0.416666667,E
6,RYRYBGYBGYBRY,0.692307692,E
6,YRYGYBYBGYG,0.25,E
6,GYGYBYRGY,0.111111111,E
6,RYRYBGYRYGYBR,0.461538462,E
6,GYGYRBGYGBRY,0.416666667,E
6,BRBRGYBYGRYGYB,0.428571429,E
6,RRGBRGBGBGRRGYGYGRGBGYR,0.565217391,E
6,BGBGBYYBYBGYGYGRRGY,0.368421053,E
6,RYBRYYRBYBYGYGRGRGYBY,0.476190476,E
6,YBYGYRYGYBYG,0.166666667,E
6,RBRBRGRGYGYRBRY,0.1875,E
6,RYBYRGYBGYBY,0.5,E
6,GBGBGRBRBRGRBGRGYG,0.333333333,E
6,GBGBRGRYG,0.25,E
6,GBGBGYBYBRYRYRGYGY,0.166666667,E
6,YGYGYBYBGYBGYRGYBGYRBY,0.409090909,E
6,YBYBYRGRGYBY,0.25,E
6,YRYBYGYGYBRYBY,0.285714286,E
6,GGBYRYRYG,0.222222222,E
6,GBGBGYBRGBGYRYGY,0.1875,E
6,YYRYRYBYRBYRGRGY,0.4375,E
6,YYBBYYRYGBYRGGG,0.2,E
6,GBGBGBRBRBRGRGYRYRG,0.315789474,E
6,YRYRBGBGYBGRYRGY,0.25,E
6,RBYRBYRGBYGYRGYRGBYBYG,0.5,E
6,RGYBRYGYBRGYGBG,0.4,E
7,YGYRYBYRYGYBBR,0.2,E
7,BGBGBRYRGRGB,0.333333333,E
7,RBRBGYGYGR,0,E
7,YRYRYBYRYRG,0.272727273,E
7,RBRBYBGBGBRY,0,E
7,RYRYRBYBY,0,E
7,YGYRYBYGB,0.111111111,E
7,BBYBYGYGRBYB,0.333333333,E
7,YGYBYBRG,0.111111111,E
7,GYGYBYRGRBRY,0.357142857,E
7,GBGBYRYGYRYG,0.333333333,E
7,YRYRYGYBYG,0.2,E
7,GGRBGYY,0.25,E
7,YRYBGBYRG,0.5,E
7,GGBYBYGRY,0.181818182,E
7,YYRRYYRRGRBYG,0.230769231,E
7,YGYGYBYBYGYRYGY,0.266666667,E
7,YGYGRYGBYGYR,0.333333333,E
7,YRYGYBYGYR,0.333333333,E
7,GYGYBYBYGRGRGYGYBY,0.111111111,E
7,GBGBGBYRYRB,0.083333333,E
7,GRGBRGYGYRYRGYGY,0.4375,E
7,RBYRYBYGYGY,0.307692308,E
7,YRYRYRGBGBGBR,0,E
7,YYRBGGY,0,E
7,GGBGYBRGBRGRYG,0.428571429,E
7,GYBGYRYRG,0.111111111,E
7,RYRYGYBYR,0.333333333,E
7,RYRYRBRBYBYGR,0.153846154,E
7,RYRYBGYBYRY,0.363636364,E
7,GBGYRYRGYGYRY,0.384615385,E
7,YRYRGBYRBGY,0.181818182,E
7,GYGBYRGBYR,0.5,E
7,BBRRYGBY,0.25,E
7,GBGYRYGB,0.125,E
7,YRYGRYBYGYGY,0.266666667,E
7,GYGYBYRG,0.111111111,E
7,RYRYGBGBYBRG,0.25,E
7,GYGYRYRBRBG,0.181818182,E
7,BRBGRGYGYBRG,0.25,E
7,RRBGBYRRBGY,0.454545455,E
7,GBGBYYBGBRGYBRR,0.2,E
7,RYRYBYYBRGBGBRY,0.266666667,E
7,YBYGYRYBYG,0.4,E
7,RBRBRGRGRYRYRBRB,0.3125,E
7,RYRBGRYB,0.125,E
7,GBGBRBGRBGBRYG,0.428571429,E
7,GBGBGRGRYGYG,0.166666667,E
7,GBGBGYBYRYRGYGY,0.333333333,E
7,YGYGYBYBRYGYBYG,0.266666667,E
7,YBYBGRGRYBYB,0.166666667,E
7,YRYBGYBYBY,0.3,E
7,GGBYRYG,0.125,E
7,GBGBGYBRGBYRY,0.230769231,E
7,YYRBYBGRGR,0.1,E
7,YYBBYRYBYGGG,0.166666667,E
7,GBGBRBRBRYRYGYG,0.3125,E
7,YRYRBGBGYRGYBRG,0.266666667,E
7,RBYBGBGRYBGB,0.583333333,E
7,RRGYRYRGYBRGY,0.307692308,E
8,YGYRYBYRYBYGYBB,0.466666667,E
8,BGBGGRYBRBRG,0.583333333,E
8,RBRBGYGYGR,0.090909091,E
8,YRYRYBRBG,0.444444444,E
